"subjectID","NEOFFI01","NEOFFI02","NEOFFI03","NEOFFI04","NEOFFI05","NEOFFI06","NEOFFI07","NEOFFI08","NEOFFI09","NEOFFI10","NEOFFI11","NEOFFI12","NEOFFI13","NEOFFI14","NEOFFI15","NEOFFI16","NEOFFI17","NEOFFI18","NEOFFI19","NEOFFI20","NEOFFI21","NEOFFI22","NEOFFI23","NEOFFI24","NEOFFI25","NEOFFI26","NEOFFI27","NEOFFI28","NEOFFI29","NEOFFI30","NEOFFI31","NEOFFI32","NEOFFI33","NEOFFI34","NEOFFI35","NEOFFI36","NEOFFI37","NEOFFI38","NEOFFI39","NEOFFI40","NEOFFI41","NEOFFI42","NEOFFI43","NEOFFI44","NEOFFI45","NEOFFI46","NEOFFI47","NEOFFI48","NEOFFI49","NEOFFI50","NEOFFI51","NEOFFI52","NEOFFI53","NEOFFI54","NEOFFI55","NEOFFI56","NEOFFI57","NEOFFI58","NEOFFI59","NEOFFI60","NEOFFI61","NEOFFI62","NEOFFI63","NEOFFI64","NEOFFI65","NEOFFI66","PID5BF01","PID5BF02","PID5BF03","PID5BF04","PID5BF05","PID5BF06","PID5BF07","PID5BF08","PID5BF09","PID5BF10","PID5BF11","PID5BF12","PID5BF13","PID5BF14","PID5BF15","PID5BF16","PID5BF17","PID5BF18","PID5BF19","PID5BF20","PID5BF21","PID5BF22","PID5BF23","PID5BF24","PID5BF25","PID5BF26","PID5BF27","PID5BF28","PID5BF29","PID5BF30","PID5BF31","PID5BF32","PID5BF33","PID5BF34","PID5BF35","PID5BF36","NEOneuro","NEOextra","NEOoff","NEOvertr","NEOgew","PIDNegativeAffect","PIDDetachment","PIDAntagonism","PIDDisinhibition","PIDPsychoticism","PIDAnankastia","Sex","Age","Edu","Occupation"
"28MEM",2,1,1,4,4,2,2,3,3,4,3,2,3,1,3,3,3,3,3,3,3,2,0,3,4,3,1,4,1,4,1,3,3,3,4,3,4,4,1,4,1,3,0,2,4,1,1,1,3,4,1,4,3,1,4,3,2,2,4,4,0,3,0,2,3,1,2,1,0,1,2,3,2,2,1,1,1,2,2,1,1,1,0,3,3,0,0,1,1,2,3,1,0,1,0,0,0,0,0,2,0,2,28,31,27,33,46,12,4,5,2,4,12,0.5,19,"abitur","0"
"28MMM",3,2,2,3,4,2,2,3,2,2,4,1,3,2,3,4,2,3,3,3,3,1,1,2,3,3,1,1,1,2,3,1,3,3,2,2,2,4,1,3,3,1,3,1,2,4,1,3,3,3,3,1,2,2,3,3,1,2,3,3,1,3,0,3,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,0,0,1,1,2,3,1,2,2,1,2,0,1,1,1,1,2,40,18,30,31,33,11,7,6,6,6,12,0.5,20,"abitur","1"
"28SGP",1,2,2,4,3,3,3,2,1,2,4,1,1,4,2,3,2,1,3,3,4,2,1,3,1,4,1,2,1,1,4,0,2,3,2,2,2,3,3,3,3,1,1,4,1,3,2,0,3,3,4,2,2,3,1,3,1,1,3,1,1,3,2,3,1,2,2,0,0,1,1,1,3,1,1,3,2,1,3,1,3,1,1,1,3,0,1,1,2,1,3,1,1,1,1,1,2,1,3,1,1,1,41,20,18,41,25,16,6,4,9,8,6,0.5,20,"abitur","0"
"28SMH",2,1,3,3,1,1,3,4,4,1,2,3,4,3,4,2,3,4,4,2,2,1,4,3,1,0,2,3,4,0,3,2,4,3,2,1,2,4,3,4,1,2,4,3,2,3,1,4,3,3,2,2,4,2,1,3,2,4,3,2,1,3,1,3,2,3,1,0,2,1,2,0,1,2,1,0,1,1,1,2,3,0,0,0,1,0,2,0,0,1,1,1,1,0,2,0,1,0,3,0,1,0,25,26,46,45,24,6,1,5,12,6,2,0.5,23,"bachelor","0"
"28VAM",3,3,2,3,3,1,3,4,3,1,1,0,3,3,1,3,4,3,3,3,0,4,4,3,3,1,3,3,3,1,0,2,4,3,2,1,4,3,4,3,1,3,4,3,3,1,0,4,3,2,1,3,4,3,3,1,3,4,3,3,1,1,3,2,3,3,2,1,1,1,2,1,1,1,1,1,0,1,0,2,1,0,1,2,2,1,0,0,1,2,1,1,1,2,1,1,0,2,1,0,1,1,16,35,42,42,31,6,4,8,5,6,8,-0.5,27,"abitur","0"
"28WAH",1,3,3,3,4,0,3,4,4,3,1,3,3,3,3,1,3,3,4,3,1,3,3,3,3,1,1,3,3,1,1,1,3,4,3,1,3,3,3,3,1,1,3,3,3,3,1,3,3,3,0,1,3,1,4,4,3,3,1,1,1,1,4,1,3,1,1,2,1,2,2,1,1,2,1,0,2,2,1,1,2,3,0,1,1,2,1,0,3,1,0,2,2,1,2,1,0,0,2,1,2,0,16,29,37,38,38,4,3,9,9,11,6,-0.5,22,"abitur","0"
"28ZAF",1,1,2,4,1,1,4,3,1,1,2,3,2,3,1,4,2,1,2,1,2,2,1,2,1,3,1,1,1,1,2,3,3,3,2,3,2,4,3,2,3,1,3,3,1,2,3,4,3,1,3,2,3,1,3,1,1,1,2,0,1,2,3,1,3,1,2,2,1,1,2,0,1,1,3,2,2,0,1,1,2,0,1,1,3,1,0,1,2,1,1,2,3,1,2,0,1,1,3,1,0,1,28,28,28,32,18,9,5,8,12,9,3,0,20,"abitur","0"
"28kmh",2,4,3,3,2,2,4,3,4,1,2,3,2,4,2,3,3,3,4,3,2,3,2,3,1,3,3,1,3,0,1,1,3,4,2,1,3,4,4,3,2,2,3,3,2,3,2,2,3,2,1,3,3,3,2,4,1,3,4,2,2,3,1,2,2,3,2,0,2,1,2,0,1,0,1,1,2,1,1,1,2,2,1,1,1,0,2,0,2,2,1,1,1,1,2,0,0,1,3,1,0,0,28,34,32,50,23,6,3,3,11,9,4,0.5,31,"bachelor","2"
"28mmk",1,0,2,3,3,1,3,3,4,3,0,3,4,1,3,1,3,2,4,3,1,2,4,2,3,0,0,3,1,3,1,1,4,3,2,0,4,1,3,4,0,3,4,2,3,1,2,4,2,3,1,3,4,1,3,2,3,2,3,1,2,3,3,2,3,2,1,2,1,2,2,1,1,2,2,0,2,0,0,1,1,2,0,2,1,1,0,1,1,0,0,1,1,0,2,0,0,0,2,2,1,2,11,30,37,36,37,3,3,7,7,8,5,0.5,45,"abitur","2"
"29BBA",3,1,2,3,2,0,2,4,3,3,0,3,2,4,3,1,2,3,3,4,2,1,2,2,3,0,3,1,3,2,1,2,3,3,2,2,3,2,3,3,1,1,1,3,2,3,2,4,4,3,0,3,4,1,4,2,3,3,3,2,0,1,3,1,3,1,1,1,0,1,3,1,1,1,1,0,1,1,0,0,3,1,0,1,0,0,1,1,2,0,1,0,1,0,1,1,0,0,1,1,0,0,16,29,31,37,36,3,2,2,7,7,4,-0.5,24,"abitur","0"
"29BHI",3,4,1,3,1,1,3,3,4,1,4,0,3,3,0,2,3,3,3,1,1,4,2,3,1,3,3,0,3,1,2,3,3,4,3,1,3,3,4,1,2,3,3,3,1,1,3,3,1,1,3,3,4,2,1,3,3,3,3,0,2,3,0,2,3,3,2,1,2,1,0,0,1,3,2,0,1,0,2,2,1,0,0,0,2,1,1,1,2,1,1,1,2,0,3,0,1,1,2,1,1,0,28,38,31,44,12,9,2,9,10,7,1,-0.5,25,"abitur","2"
"29BSW",3,2,1,2,3,4,4,3,4,1,3,1,3,2,2,3,1,1,2,3,3,1,3,2,2,3,1,2,3,1,2,1,2,2,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,3,3,2,2,2,1,4,0,4,3,2,2,1,3,4,2,3,3,1,1,2,1,1,3,1,1,2,1,1,2,1,3,1,2,1,3,0,0,1,1,1,3,1,3,2,1,0,1,0,2,0,0,0,40,22,30,35,29,15,7,4,10,6,4,0.5,18,"abitur","0"
"29BVT",1,1,2,4,1,2,2,3,3,1,1,3,3,4,2,2,2,2,4,3,1,1,3,2,1,0,1,2,2,1,2,0,4,3,3,1,4,2,4,4,0,4,2,2,3,2,1,4,4,3,0,1,3,3,2,1,1,3,4,1,1,3,1,2,3,3,1,0,0,2,2,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,15,24,33,46,26,3,5,3,5,4,3,0.5,27,"bachelor","3"
"29HAJ",3,1,3,4,2,3,4,2,4,3,3,2,3,4,1,3,1,3,4,4,4,1,3,3,2,1,1,4,3,0,4,0,3,4,3,3,1,4,4,3,3,1,3,2,3,3,1,3,4,2,3,2,2,3,3,3,2,3,3,3,0,1,3,3,1,3,2,2,0,3,2,3,3,1,0,1,1,0,2,0,2,0,0,2,2,1,0,1,0,0,2,1,0,1,0,0,0,1,2,0,0,0,39,18,36,46,32,11,6,6,4,3,5,0.5,22,"abitur","0"
"29HMM",4,2,3,3,2,1,3,3,3,3,0,4,2,3,2,1,2,3,3,3,1,1,1,3,3,0,2,2,3,2,1,3,3,3,3,1,4,4,4,4,1,4,2,3,3,1,2,2,3,3,1,3,3,1,3,1,2,2,3,1,1,2,2,1,3,2,2,1,0,2,2,1,2,1,1,0,1,1,1,1,0,0,2,1,2,0,0,1,0,1,1,0,2,0,2,1,0,0,2,0,0,0,14,35,30,40,34,8,3,3,5,7,5,0.5,23,"abitur","3"
"29KHE",1,3,2,4,3,3,3,4,4,3,1,4,4,3,3,1,4,4,4,3,1,1,3,3,2,3,3,4,2,1,1,2,3,3,3,1,3,4,3,3,1,3,3,2,2,1,3,4,4,3,1,3,3,3,2,2,2,3,4,1,1,4,2,3,3,3,1,0,1,1,3,1,1,1,1,0,3,1,0,0,2,1,1,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0,2,1,1,0,20,37,41,47,31,3,2,2,7,11,3,0.5,21,"abitur","0"
"29KKA",3,1,1,4,3,3,1,4,4,3,1,3,4,4,4,1,4,4,2,3,1,2,3,1,3,3,1,3,3,4,2,4,4,3,3,2,3,4,2,3,3,1,3,3,3,1,3,4,4,3,0,3,4,2,1,3,2,4,3,2,2,2,3,3,3,3,1,1,0,1,2,2,1,1,1,0,1,2,1,1,1,1,0,1,0,0,0,1,1,2,0,0,2,0,2,2,0,1,2,0,0,2,26,31,42,42,38,3,2,4,6,6,11,0.5,18,"abitur","0"
"29MGM",3,3,2,3,3,2,4,4,3,2,3,3,3,2,3,3,4,3,2,4,2,3,3,3,4,3,2,1,3,1,1,3,3,3,4,2,3,3,3,4,1,3,3,3,3,2,2,3,3,3,2,4,4,2,3,3,2,3,3,4,2,3,3,4,3,1,2,1,0,0,2,3,2,1,1,0,1,2,3,0,1,1,0,3,3,1,0,0,1,2,2,2,2,0,1,1,1,0,2,1,2,0,31,39,35,39,41,13,0,5,6,7,11,0.5,18,"abitur","0"
"29MSE",0,4,2,3,2,4,1,0,2,4,4,0,0,4,1,3,4,1,4,2,3,4,1,2,2,4,3,1,1,0,3,0,2,3,2,3,2,2,4,4,4,0,0,2,4,4,2,4,4,4,4,2,2,1,1,3,3,1,4,2,0,4,2,4,0,2,2,0,0,0,3,0,3,1,1,2,0,1,3,3,1,0,0,1,3,0,0,0,0,0,3,1,2,2,0,0,2,1,2,0,0,0,43,25,16,40,30,16,4,6,6,3,2,0.5,23,"bachelor","0"
"29NSN",1,1,2,3,2,2,1,3,4,1,3,1,1,2,4,3,1,2,3,3,2,0,0,0,2,3,0,2,1,1,2,2,2,3,3,1,1,3,1,4,2,1,0,2,2,3,1,0,3,2,1,3,3,3,4,4,1,3,2,2,1,2,2,3,1,3,0,2,0,3,2,1,2,1,1,1,1,1,2,0,1,1,0,1,0,0,0,2,0,1,1,1,1,2,1,1,0,0,2,1,0,2,30,14,21,33,32,5,8,4,5,4,7,-0.5,20,"abitur","0"
"29RES",3,1,3,4,1,3,3,3,3,3,3,1,4,4,4,3,1,3,4,3,1,1,1,0,3,4,1,4,1,2,4,0,3,3,2,4,2,4,3,3,3,2,3,1,3,3,1,3,3,2,3,0,4,2,3,4,0,2,2,1,0,3,3,4,1,1,0,1,0,2,3,0,2,0,1,2,2,2,2,2,2,0,2,0,1,1,0,1,2,1,1,0,1,1,2,0,0,0,2,2,2,2,42,14,37,34,33,6,6,4,6,13,5,0.5,19,"abitur","0"
"29RFV",4,4,2,2,2,1,2,3,3,1,1,2,2,1,1,3,4,4,4,2,3,3,3,3,2,3,3,2,3,1,1,3,3,2,3,1,2,3,3,4,1,2,3,3,3,3,3,2,2,2,0,2,3,0,2,3,4,2,4,1,1,4,1,2,1,1,1,0,2,1,1,0,2,1,3,1,3,2,3,0,2,0,1,1,2,0,1,0,2,1,1,0,2,0,2,0,2,2,2,1,0,1,26,35,32,36,25,11,2,3,12,9,5,0.5,22,"abitur","1"
"29SAF",1,3,3,3,2,1,3,3,4,2,1,3,3,3,3,2,3,3,4,3,1,3,3,3,4,1,2,2,3,0,2,1,3,3,2,2,3,4,4,3,2,2,3,1,1,2,2,4,3,3,2,1,2,1,3,4,2,3,3,0,1,2,2,2,3,2,2,1,1,1,2,0,1,2,1,1,1,2,2,1,1,0,3,0,2,0,2,1,3,2,1,2,1,1,1,0,1,2,2,0,3,1,23,31,36,40,28,9,4,8,8,13,5,0.5,20,"abitur","0"
"29SCR",3,3,1,3,3,3,3,1,3,3,3,2,2,2,3,3,4,3,3,4,3,3,1,1,3,4,2,3,3,1,3,2,3,2,3,3,2,3,3,3,2,1,2,3,3,3,2,1,3,3,3,2,2,2,3,3,3,1,3,4,3,2,3,3,1,1,3,0,1,1,1,2,2,0,2,1,0,2,3,0,2,0,0,3,3,0,1,0,0,2,2,0,2,1,1,2,2,0,2,0,0,1,39,30,23,37,39,15,3,0,10,2,12,0.5,24,"bachelor","0"
"29WUL",3,2,0,4,2,1,3,2,4,4,1,1,3,4,3,4,3,4,3,3,1,3,2,4,3,1,3,2,1,3,3,1,3,4,4,1,4,2,3,4,1,3,2,2,3,1,2,3,1,4,2,3,3,4,2,4,0,1,2,2,0,3,3,1,3,3,1,2,0,0,1,1,1,1,1,0,0,0,2,1,0,0,0,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,24,31,27,42,40,7,0,5,5,2,5,0.5,22,"abitur","0"
"29ZES",3,3,2,4,4,4,0,3,4,0,4,0,3,4,2,1,3,2,3,3,3,1,2,0,2,4,2,3,2,0,4,1,3,3,3,2,2,4,4,2,4,2,2,2,1,3,4,4,4,2,3,3,3,0,2,4,2,2,3,4,1,3,3,4,2,1,1,2,1,2,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,3,1,1,2,1,1,1,0,3,1,0,0,43,25,33,38,28,12,7,7,9,7,8,-0.5,22,"abitur",NA
"30ASR",2,1,3,4,3,4,0,4,2,1,3,0,4,2,4,4,3,3,3,4,3,2,4,1,2,3,1,3,1,2,1,1,4,2,3,4,2,4,2,0,4,0,3,1,0,4,2,4,4,1,3,1,4,1,2,4,2,4,1,3,0,4,2,4,1,3,2,3,0,2,3,2,3,1,2,2,1,0,2,1,2,1,1,2,1,1,1,2,2,0,2,3,2,3,2,0,1,2,2,0,1,0,43,16,44,31,27,11,9,11,9,10,4,-0.5,22,"abitur","0"
"30BPP",3,3,3,1,3,2,2,3,1,3,2,3,3,2,2,3,3,3,2,2,3,3,4,3,3,2,2,1,2,1,3,0,4,3,3,2,2,3,2,3,1,2,3,2,2,3,2,4,2,2,1,3,3,1,4,2,3,1,2,3,2,1,3,2,3,1,2,2,1,1,1,3,2,1,2,1,1,2,3,2,1,0,0,3,2,2,0,1,0,2,1,2,1,1,1,2,0,1,1,2,1,1,29,31,35,27,34,10,4,10,6,4,13,0.5,23,"abitur","0"
"30DKH",0,4,3,4,3,2,2,3,2,3,2,4,4,3,3,2,3,4,3,3,1,2,3,4,2,2,3,3,3,1,2,2,3,3,3,2,3,4,4,3,2,3,2,3,2,1,1,3,4,2,1,3,2,3,3,3,2,3,2,1,3,2,2,2,3,1,1,0,1,1,2,1,1,1,1,1,2,2,1,2,2,0,2,1,2,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,2,1,22,35,37,44,31,6,3,5,6,10,7,0.5,19,"abitur","0"
"30EKP",1,3,3,3,2,1,2,1,2,2,1,3,3,3,3,2,3,3,2,2,1,0,1,4,3,1,3,1,4,1,2,4,3,2,2,1,3,4,4,2,0,4,1,1,2,2,2,1,3,3,2,3,2,2,2,3,1,1,3,3,3,3,3,2,3,1,2,1,0,0,1,1,1,1,1,1,0,0,2,1,1,1,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,1,2,0,19,34,24,40,30,5,2,5,4,4,2,0.5,20,"abitur","0"
"30EMP",3,3,4,3,0,1,4,2,3,1,1,3,3,2,0,3,2,3,3,4,1,3,1,1,1,2,3,4,1,0,1,1,4,2,1,1,3,4,1,3,3,1,2,3,3,3,2,3,1,2,1,1,3,1,0,3,3,2,0,1,0,1,0,3,3,2,0,2,1,1,3,1,0,3,3,1,1,1,1,2,3,2,0,1,1,2,1,0,2,0,1,3,3,1,1,0,0,0,3,1,0,0,26,32,35,24,16,3,3,12,14,7,3,0.5,20,"abitur","0"
"30FCF",4,2,3,3,4,3,3,3,3,3,3,2,4,2,4,4,3,3,2,4,3,1,3,1,1,4,2,3,1,2,4,1,4,3,2,1,1,4,2,4,4,0,4,3,3,4,2,4,3,2,4,2,4,1,1,4,1,3,2,3,0,3,4,4,0,1,2,2,0,2,2,2,3,2,0,1,1,2,3,1,1,2,2,1,3,1,0,1,1,2,3,1,2,1,2,2,0,0,2,2,1,2,46,20,42,30,37,14,5,7,5,9,11,0.5,23,"abitur","0"
"30HMS",2,1,2,3,3,2,3,3,3,2,3,1,4,3,3,2,3,3,2,3,3,1,3,1,3,2,1,4,1,1,3,1,3,3,3,2,3,3,2,4,3,2,4,1,2,2,1,3,3,3,3,2,4,2,3,1,1,1,3,3,1,2,4,2,3,2,2,2,0,1,1,2,2,2,1,1,1,3,1,1,1,0,1,2,2,1,0,1,1,2,1,2,1,0,0,2,0,0,2,0,1,2,30,23,37,32,37,8,3,8,5,5,13,0.5,23,"ausbildung","0"
"30IAA",2,3,3,4,1,2,4,3,4,1,2,4,3,3,1,3,1,3,3,3,3,2,3,4,3,1,3,2,3,1,3,2,3,3,3,1,3,3,3,3,1,3,3,3,1,3,2,3,3,3,1,2,3,3,3,3,2,2,3,1,3,4,3,2,3,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,2,0,1,1,1,1,0,0,2,0,0,0,27,34,34,47,27,9,3,4,6,6,5,0.5,25,"bachelor","4"
"30IB]",1,1,1,4,3,2,3,1,3,3,3,2,1,3,3,3,3,2,4,4,3,0,1,3,4,3,1,3,2,2,2,1,2,2,3,3,3,2,3,3,2,2,1,2,3,2,1,3,3,3,1,2,3,1,3,3,1,1,3,3,1,2,4,3,2,3,3,0,1,1,2,2,2,1,1,2,0,2,2,0,1,1,0,2,3,0,0,1,2,1,2,1,1,1,0,0,0,2,1,1,0,1,31,22,21,39,41,12,5,4,5,4,8,0.5,NA,"abitur","0"
"30MMW",3,3,0,4,3,3,4,3,4,2,3,4,3,4,2,3,3,2,4,4,1,3,0,3,3,1,4,3,3,0,1,2,4,4,3,2,4,4,4,4,1,2,3,3,3,3,0,4,4,3,3,4,4,3,4,3,3,2,3,3,3,0,3,3,3,4,2,0,0,0,2,2,3,2,0,0,0,2,3,0,2,0,0,1,1,0,2,0,0,1,2,2,0,0,1,0,2,0,2,0,0,0,30,39,32,50,37,13,0,4,6,3,6,0.5,23,"abitur","0"
"30MSN",3,3,1,3,1,1,3,3,2,1,1,1,1,3,1,1,3,3,3,3,1,3,3,0,2,1,1,3,1,1,2,2,1,4,3,2,3,3,2,4,1,3,2,1,3,1,4,3,0,1,2,3,4,2,1,3,2,4,2,1,1,1,3,1,3,1,0,1,1,1,2,1,1,2,1,0,2,0,1,1,2,1,1,1,1,2,0,0,1,0,0,2,1,0,1,0,0,0,3,1,2,0,20,34,31,26,25,3,1,8,8,9,2,-0.5,25,"bachelor","2"
"30SCH",1,4,1,4,2,1,3,3,4,3,3,1,2,3,2,3,4,3,1,2,1,2,1,2,1,3,4,3,2,1,1,3,3,3,1,1,1,2,3,3,2,1,2,3,1,3,3,2,3,1,2,4,4,4,2,3,1,3,2,1,1,2,1,2,1,3,1,2,2,0,2,0,1,1,2,0,1,2,2,1,1,0,0,1,1,1,1,0,2,1,1,1,1,0,1,0,2,1,1,0,0,0,26,32,29,40,21,8,0,7,8,6,4,-0.5,26,"bachelor","5"
"30SKS",3,1,2,4,1,3,4,4,4,2,4,1,1,4,3,4,2,4,4,4,3,1,2,1,2,4,1,4,3,0,3,0,3,2,1,1,0,4,4,3,3,0,2,4,1,4,2,4,4,3,4,0,3,3,2,4,1,4,3,3,1,2,1,4,4,4,1,2,0,2,0,0,2,2,1,3,2,0,3,0,1,3,0,2,2,1,0,1,0,1,2,0,1,3,1,0,0,0,1,3,0,0,44,17,37,47,26,10,9,5,4,3,3,0,20,"abitur","1"
"30SPS",1,2,2,4,3,1,3,4,3,2,3,3,4,3,2,2,3,2,3,4,2,3,3,1,4,2,1,4,1,3,2,1,2,4,4,2,4,2,4,3,1,4,3,3,3,2,3,4,3,4,2,4,4,2,3,1,1,3,1,4,2,2,3,1,3,3,3,2,1,1,2,3,2,2,1,0,1,1,1,2,1,1,1,3,2,1,0,0,1,2,2,1,2,1,1,2,1,1,1,1,1,1,22,35,37,39,42,11,2,9,6,7,12,0.5,20,"abitur","0"
"30SSH",3,1,2,4,2,3,2,4,2,2,4,3,4,2,2,3,3,2,3,4,3,2,3,1,3,4,3,3,3,1,3,0,3,3,4,2,2,3,2,3,2,1,2,3,2,3,1,3,3,2,3,1,3,3,2,4,0,3,2,3,1,3,1,3,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,0,2,1,3,0,1,0,2,1,1,0,1,1,1,1,0,0,2,0,1,0,40,21,35,37,31,9,3,5,8,8,5,0.5,21,"abitur","0"
"30TBA",1,3,3,4,2,3,3,3,4,3,3,1,3,4,3,3,3,4,4,3,3,2,2,3,1,3,3,2,4,3,3,0,2,2,2,1,2,3,4,3,3,2,3,3,3,3,2,3,3,2,3,2,4,4,2,3,2,3,4,2,2,1,2,3,1,1,2,1,1,1,2,1,2,0,1,2,2,1,0,0,2,0,0,1,2,0,1,0,2,3,1,2,1,2,1,0,0,0,2,0,0,0,35,26,35,47,31,7,5,3,8,7,6,0.5,19,"abitur","0"
"30VMB",3,3,2,4,3,1,4,3,3,4,3,4,4,4,4,3,3,4,3,4,4,3,1,4,3,1,3,3,2,1,3,2,4,4,3,3,4,3,4,4,3,3,3,3,3,3,4,4,4,4,1,4,4,3,4,2,1,3,3,2,0,3,4,3,3,1,2,2,0,0,3,2,3,2,2,1,0,2,0,1,2,0,0,1,1,0,0,0,1,1,2,1,2,0,1,0,1,1,3,0,0,0,33,41,38,45,43,9,1,7,9,5,6,0.5,24,"bachelor","0"
"30WAH",2,3,2,3,4,2,4,2,3,2,2,3,4,2,3,2,3,2,4,4,2,2,3,1,3,1,1,3,2,0,2,2,3,3,3,2,3,3,1,4,3,2,3,1,3,2,2,4,3,4,1,3,4,2,2,4,1,1,2,4,1,3,3,2,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,2,2,2,2,1,1,2,0,1,3,3,1,1,27,32,34,33,39,9,4,8,8,7,10,0.5,24,"bachelor","1"
"30WAJ",3,1,3,3,3,1,2,3,2,3,2,1,3,1,3,3,3,3,3,4,1,0,2,0,3,1,1,3,1,1,2,1,3,3,3,1,2,3,1,3,2,1,2,1,3,3,2,3,3,3,3,2,3,2,3,2,1,2,3,3,1,3,3,1,1,1,3,1,1,2,2,2,3,1,1,1,1,2,2,1,2,2,0,2,3,1,1,1,0,2,2,1,1,1,1,1,0,0,2,1,0,2,25,18,33,28,38,13,5,5,8,4,11,0.5,20,"abitur","0"
"31BCK",3,2,4,4,1,4,3,3,3,3,2,3,3,3,3,3,3,1,4,3,3,2,0,3,3,4,1,1,1,1,3,2,4,3,3,1,2,4,3,3,3,1,3,3,1,3,3,3,3,3,3,2,3,3,3,4,2,3,3,2,0,1,3,4,1,1,1,2,1,1,2,1,3,2,2,0,1,2,2,1,2,3,0,1,1,0,0,0,1,1,2,0,2,1,0,1,0,0,2,0,0,2,40,27,32,38,32,9,2,5,9,4,8,0.5,22,"abitur","1"
"31BGS",4,2,3,4,2,3,3,4,1,0,4,2,2,1,1,4,3,2,3,3,4,3,4,1,0,4,3,3,2,0,2,4,4,3,1,3,3,3,2,1,4,1,4,0,0,3,1,4,3,0,3,3,3,3,2,4,3,4,1,4,1,1,2,4,2,1,2,2,1,0,3,3,3,2,3,0,2,3,2,2,3,0,2,3,2,1,2,1,1,3,3,2,3,0,2,3,2,1,3,0,2,0,46,33,40,27,16,14,1,10,15,12,15,-0.5,19,"abitur","0"
"31ELH",1,2,1,3,3,2,3,2,3,2,1,2,3,3,2,2,3,3,3,3,2,3,2,3,1,1,3,3,2,2,2,2,3,3,3,1,3,3,3,3,1,2,3,3,3,2,3,3,2,3,1,3,4,3,3,1,3,2,3,3,1,2,3,1,2,3,1,0,0,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,18,34,32,40,34,6,3,3,4,6,8,0.5,64,"master","6"
"31IPC",1,2,3,4,2,0,3,3,3,3,0,3,3,1,3,1,3,3,3,3,0,2,3,1,4,0,1,3,1,3,1,3,3,2,4,3,3,2,3,3,0,3,3,3,2,1,4,4,3,4,0,4,4,2,4,3,3,3,1,3,0,1,2,0,3,1,1,2,1,1,2,2,0,0,0,0,1,1,1,2,0,2,0,2,0,0,0,0,1,2,0,0,1,1,2,0,0,1,1,1,0,0,10,37,37,29,40,2,2,5,3,6,7,-0.5,24,"abitur","3"
"31MCH",0,4,2,2,4,2,2,2,3,3,0,4,0,4,2,3,3,2,3,2,2,3,4,2,3,2,4,2,1,2,1,1,2,4,2,2,3,4,1,2,2,2,3,2,1,1,3,4,2,3,1,3,2,1,2,3,3,1,3,1,1,1,3,1,3,2,2,1,0,0,3,2,2,1,2,1,1,1,2,2,2,0,0,2,2,2,0,2,1,1,2,2,2,1,2,3,1,1,1,1,1,1,20,38,28,32,30,11,4,9,7,8,10,0.5,21,"abitur","0"
"31MIC",4,2,4,3,1,4,0,4,2,0,4,0,3,1,1,4,1,3,1,3,4,2,3,1,0,4,1,0,2,0,4,0,3,1,0,3,1,4,2,3,4,0,1,2,1,4,1,4,3,2,4,0,3,1,0,3,3,4,1,4,0,1,1,3,1,1,1,2,2,3,2,3,3,1,0,2,0,1,1,0,2,1,0,3,1,1,3,2,0,0,3,1,2,2,0,2,2,0,2,1,1,0,49,12,36,22,16,11,9,5,11,3,9,0.5,21,"abitur","1"
"31MMJ",3,1,3,3,3,3,2,1,3,2,3,2,3,4,1,2,3,4,3,3,3,1,3,2,3,3,1,1,3,1,2,1,2,3,2,3,2,4,3,4,3,1,4,2,1,2,2,2,3,3,4,2,2,2,4,3,2,1,3,2,2,1,3,3,1,1,2,0,2,2,1,1,2,1,1,2,1,2,2,1,3,0,0,1,2,1,2,1,0,1,2,2,2,1,2,1,1,0,2,0,0,1,37,21,30,38,32,11,6,5,12,4,7,0.5,26,"bachelor","2"
"31SAB",2,3,3,3,2,2,4,4,3,1,3,1,4,1,3,2,3,4,4,3,2,2,3,3,2,3,3,3,3,1,2,1,3,3,2,2,3,4,3,2,3,2,4,3,1,3,3,2,3,2,2,3,2,2,1,3,2,3,2,2,3,3,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,3,1,1,2,1,1,1,1,1,1,1,0,1,2,1,1,1,0,1,1,1,2,1,1,31,32,39,41,24,9,5,8,6,8,4,0.5,22,"abitur","0"
